"x","y","species_set","species","model_predictors","plot_predictor"
4.96342723543888,0.0410172272354389,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
5.43515519497687,0.065102445472571,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
5.66056378199052,0.0992101105845182,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
5.78802,0.0175718849840256,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
5.95733326017263,0.0436498150431566,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
6.33602353932584,0.0572331460674157,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
6.83247809557775,0.0970042796005706,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
7.34390064935065,0.116883116883117,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
7.62083722034778,0.0397093174150013,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
7.92826841222031,0.0357142857142857,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
8.20232989221234,0.0164376178927513,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
8.52997476783692,0.00339750849377123,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
11.2261889874579,0.041908840624044,"Top Ten","Acer freemanii","HU_DENS","HU_DENS"
1.74295630076397,0.0796139927623643,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
2.38203746582933,0.0332471370520872,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
2.7434964338378,0.0488940628637951,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
3.46810305374001,0.0744371822803195,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
4.32032571081409,0.0597812879708384,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
4.82479826428946,0.0435238594651285,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
4.96342723543888,0.038282745419743,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
5.43515519497687,0.0320555188367482,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
5.66056378199052,0.0663507109004739,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
5.78802,0.0218317358892439,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
5.95733326017263,0.0379778051787916,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
6.33602353932584,0.067064606741573,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
6.83247809557775,0.0634807417974322,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
7.34390064935065,0.0653988868274583,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
7.62083722034778,0.0482740721515702,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
7.92826841222031,0.0357142857142857,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
8.20232989221234,0.0134734572891404,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
8.52997476783692,0.0475651189127973,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
11.2261889874579,0.0416029366778831,"Top Ten","Acer rubrum","HU_DENS","HU_DENS"
1.74295630076397,0.103739445114596,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
2.38203746582933,0.107499076468415,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
2.7434964338378,0.159099728366317,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
3.46810305374001,0.159767610748003,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
4.32032571081409,0.107168894289186,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
4.82479826428946,0.0854745673833246,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
4.96342723543888,0.119770303527482,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
5.43515519497687,0.121943159286186,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
5.66056378199052,0.0849921011058452,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
5.78802,0.111821086261981,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
5.95733326017263,0.111220715166461,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
6.33602353932584,0.103581460674157,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
6.83247809557775,0.112339514978602,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
7.34390064935065,0.0858070500927644,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
7.62083722034778,0.105112899039709,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
7.92826841222031,0.107573149741824,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
8.20232989221234,0.145782807868499,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
8.52997476783692,0.0955077387693469,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
11.2261889874579,0.136127256041603,"Top Ten","Gleditsia triacanthos","HU_DENS","HU_DENS"
1.74295630076397,0.010454362685967,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
2.38203746582933,0.0365718507572959,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
2.7434964338378,0.0263872720217307,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
3.46810305374001,0.014161220043573,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
4.32032571081409,0.021142162818955,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
4.82479826428946,0.0146827477713686,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
4.96342723543888,0.0218758545255674,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
5.43515519497687,0.0294117647058824,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
5.66056378199052,0.0154818325434439,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
5.78802,0.0516506922257721,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
5.95733326017263,0.0340320591861899,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
6.33602353932584,0.0143960674157303,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
6.83247809557775,0.0106990014265335,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
7.34390064935065,0.0157699443413729,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
7.62083722034778,0.0243965740981054,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
7.92826841222031,0.0542168674698795,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
8.20232989221234,0.0587442737806521,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
8.52997476783692,0.00264250660626652,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
11.2261889874579,0.038849801162435,"Top Ten","Tilia americana","HU_DENS","HU_DENS"
1.74295630076397,0.0928829915560917,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
2.38203746582933,0.0487624676763945,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
2.7434964338378,0.0252231276678308,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
3.46810305374001,0.0352214960058097,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
4.32032571081409,0.0551640340218712,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
4.82479826428946,0.0896696381751442,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
4.96342723543888,0.028165162701668,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
5.43515519497687,0.0386649041639128,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
5.66056378199052,0.0890995260663507,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
5.78802,0.00053248136315229,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
5.95733326017263,0.0226880394574599,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
6.33602353932584,0.050561797752809,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
6.83247809557775,0.0716833095577746,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
7.34390064935065,0.0969387755102041,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
7.62083722034778,0.0314041007007527,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
7.92826841222031,0.0339931153184165,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
8.20232989221234,0,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
8.52997476783692,0.0184975462438656,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
11.2261889874579,0.0256959314775161,"Top Ten","Pyrus calleryana","HU_DENS","HU_DENS"
1.74295630076397,0.0341777241656614,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
2.38203746582933,0.0206871074990765,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
2.7434964338378,0.0380287155607295,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
3.46810305374001,0.0435729847494553,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
4.32032571081409,0.0425273390036452,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
4.82479826428946,0.0351337178814893,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
4.96342723543888,0.0358217117856166,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
5.43515519497687,0.0423000660938533,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
5.66056378199052,0.0360189573459716,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
5.78802,0.0282215122470714,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
5.95733326017263,0.032059186189889,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
6.33602353932584,0.0323033707865169,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
6.83247809557775,0.0288873038516405,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
7.34390064935065,0.0412801484230056,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
7.62083722034778,0.039449779392681,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
7.92826841222031,0.0413080895008606,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
8.20232989221234,0.0530854217192131,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
8.52997476783692,0.057757644394111,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
11.2261889874579,0.0605689813398593,"Top Ten","Tilia cordata","HU_DENS","HU_DENS"
70.1349385943633,0.158573853989813,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
170.731428328804,0.172554347826087,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
246.187796535326,0.154891304347826,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
323.893848896435,0.143633276740238,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
401.004483355978,0.151154891304348,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
477.043127377717,0.147078804347826,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
551.671277853261,0.1484375,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
630.025826825127,0.139219015280136,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
711.494379076087,0.156589673913043,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
796.148110054348,0.145040760869565,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
882.024186480978,0.130774456521739,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
973.392097792869,0.125636672325976,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
1076.90330502717,0.121942934782609,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
1197.17507133152,0.130774456521739,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
1335.28908967391,0.122622282608696,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
1497.17744651952,0.113412563667233,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
1702.02737432065,0.121603260869565,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
1981.137265625,0.117866847826087,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
2531.57646179966,0.111035653650255,"Top Ten","Fraxinus pennsylvanica","DIST_WATER","DIST_WATER"
70.1349385943633,0.0553480475382003,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
170.731428328804,0.0608016304347826,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
246.187796535326,0.0672554347826087,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
323.893848896435,0.0706281833616299,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
401.004483355978,0.0713315217391304,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
477.043127377717,0.0652173913043478,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
551.671277853261,0.0743885869565217,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
630.025826825127,0.0859083191850594,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
711.494379076087,0.0720108695652174,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
796.148110054348,0.0777853260869565,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
882.024186480978,0.0920516304347826,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
973.392097792869,0.0926994906621392,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
1076.90330502717,0.0896739130434783,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
1197.17507133152,0.104619565217391,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
1335.28908967391,0.101902173913043,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
1497.17744651952,0.0845500848896435,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
1702.02737432065,0.103940217391304,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
1981.137265625,0.103260869565217,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
2531.57646179966,0.122920203735144,"Top Ten","Acer saccharinum","DIST_WATER","DIST_WATER"
70.1349385943633,0.0743633276740238,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
170.731428328804,0.0635190217391304,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
246.187796535326,0.0832201086956522,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
323.893848896435,0.0723259762308998,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
401.004483355978,0.0805027173913044,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
477.043127377717,0.0760869565217391,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
551.671277853261,0.0818614130434783,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
630.025826825127,0.0784380305602716,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
711.494379076087,0.078125,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
796.148110054348,0.070991847826087,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
882.024186480978,0.078804347826087,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
973.392097792869,0.0743633276740238,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
1076.90330502717,0.0811820652173913,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
1197.17507133152,0.0879755434782609,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
1335.28908967391,0.0940896739130435,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
1497.17744651952,0.0910016977928693,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
1702.02737432065,0.101222826086957,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
1981.137265625,0.0985054347826087,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
2531.57646179966,0.124617996604414,"Top Ten","Acer platanoides","DIST_WATER","DIST_WATER"
70.1349385943633,0.358234295415959,"Top Ten","Other","DIST_WATER","DIST_WATER"
170.731428328804,0.330842391304348,"Top Ten","Other","DIST_WATER","DIST_WATER"
246.187796535326,0.31929347826087,"Top Ten","Other","DIST_WATER","DIST_WATER"
323.893848896435,0.318845500848896,"Top Ten","Other","DIST_WATER","DIST_WATER"
401.004483355978,0.305027173913043,"Top Ten","Other","DIST_WATER","DIST_WATER"
477.043127377717,0.318953804347826,"Top Ten","Other","DIST_WATER","DIST_WATER"
551.671277853261,0.302309782608696,"Top Ten","Other","DIST_WATER","DIST_WATER"
630.025826825127,0.302546689303905,"Top Ten","Other","DIST_WATER","DIST_WATER"
711.494379076087,0.284646739130435,"Top Ten","Other","DIST_WATER","DIST_WATER"
796.148110054348,0.285326086956522,"Top Ten","Other","DIST_WATER","DIST_WATER"
882.024186480978,0.315557065217391,"Top Ten","Other","DIST_WATER","DIST_WATER"
973.392097792869,0.338539898132428,"Top Ten","Other","DIST_WATER","DIST_WATER"
1076.90330502717,0.322350543478261,"Top Ten","Other","DIST_WATER","DIST_WATER"
1197.17507133152,0.317934782608696,"Top Ten","Other","DIST_WATER","DIST_WATER"
1335.28908967391,0.312839673913043,"Top Ten","Other","DIST_WATER","DIST_WATER"
1497.17744651952,0.317826825127334,"Top Ten","Other","DIST_WATER","DIST_WATER"
1702.02737432065,0.298573369565217,"Top Ten","Other","DIST_WATER","DIST_WATER"
1981.137265625,0.315557065217391,"Top Ten","Other","DIST_WATER","DIST_WATER"
2531.57646179966,0.298471986417657,"Top Ten","Other","DIST_WATER","DIST_WATER"
70.1349385943633,0.0587436332767402,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
170.731428328804,0.0512907608695652,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
246.187796535326,0.0580842391304348,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
323.893848896435,0.0713073005093379,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
401.004483355978,0.0597826086956522,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
477.043127377717,0.0570652173913043,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
551.671277853261,0.0533288043478261,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
630.025826825127,0.0570458404074703,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
711.494379076087,0.0567255434782609,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
796.148110054348,0.0577445652173913,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
882.024186480978,0.0529891304347826,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
973.392097792869,0.0539898132427844,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
1076.90330502717,0.0465353260869565,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
1197.17507133152,0.0431385869565217,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
1335.28908967391,0.0407608695652174,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
1497.17744651952,0.0359932088285229,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
1702.02737432065,0.0519701086956522,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
1981.137265625,0.0373641304347826,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
2531.57646179966,0.0404074702886248,"Top Ten","Fraxinus americana","DIST_WATER","DIST_WATER"
70.1349385943633,0.0539898132427844,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
170.731428328804,0.046875,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
246.187796535326,0.0529891304347826,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
323.893848896435,0.0621392190152801,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
401.004483355978,0.0523097826086957,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
477.043127377717,0.0489130434782609,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
551.671277853261,0.0567255434782609,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
630.025826825127,0.0570458404074703,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
711.494379076087,0.0587635869565217,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
796.148110054348,0.0597826086956522,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
882.024186480978,0.0577445652173913,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
973.392097792869,0.0577249575551783,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
1076.90330502717,0.0580842391304348,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
1197.17507133152,0.0516304347826087,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
1335.28908967391,0.061820652173913,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
1497.17744651952,0.0641765704584041,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
1702.02737432065,0.0662364130434783,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
1981.137265625,0.0771059782608696,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
2531.57646179966,0.0427843803056027,"Top Ten","Acer freemanii","DIST_WATER","DIST_WATER"
70.1349385943633,0.0509337860780985,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
170.731428328804,0.0485733695652174,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
246.187796535326,0.0465353260869565,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
323.893848896435,0.0465195246179966,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
401.004483355978,0.0570652173913043,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
477.043127377717,0.0529891304347826,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
551.671277853261,0.046875,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
630.025826825127,0.0458404074702886,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
711.494379076087,0.0523097826086957,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
796.148110054348,0.0533288043478261,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
882.024186480978,0.0441576086956522,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
973.392097792869,0.0414261460101868,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
1076.90330502717,0.0448369565217391,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
1197.17507133152,0.0465353260869565,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
1335.28908967391,0.0444972826086957,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
1497.17744651952,0.0485568760611205,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
1702.02737432065,0.0441576086956522,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
1981.137265625,0.0492527173913043,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
2531.57646179966,0.0461799660441426,"Top Ten","Acer rubrum","DIST_WATER","DIST_WATER"
70.1349385943633,0.0974533106960951,"Top Ten","Gleditsia triacanthos","DIST_WATER","DIST_WATER"
170.731428328804,0.127377717391304,"Top Ten","Gleditsia triacanthos","DIST_WATER","DIST_WATER"
